Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,MW,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPtrs,DiffFormPts
21/03/15,Stoke,Crystal Palace,1,2,NH,33,34,35,40,1.4,1.1, ,L,W,W,W, ,W,L,W,L,30.0, LWWW, WLWL,9,6,1,0,0,0,0,0,0,0,-0.06666666666666667,-0.2,0.3,3,0.1
21/03/15,Tottenham,Leicester,4,3,H,46,27,42,48,1.6666666666666667,0.6333333333333333, ,L,W,W,D, ,L,D,L,D,30.0, LWWD, LDLD,7,2,0,0,0,0,0,0,0,0,0.13333333333333333,-0.7,1.0333333333333334,5,0.16666666666666666
21/03/15,West Ham,Sunderland,1,0,H,39,23,37,43,1.3,0.8666666666666667, ,L,L,L,D, ,L,D,L,D,30.0, LLLD, LDLD,1,2,0,0,0,0,0,0,0,0,0.06666666666666667,-0.6666666666666666,0.43333333333333335,-1,-0.03333333333333333
22/03/15,Hull,Chelsea,2,3,NH,26,61,37,25,0.9333333333333333,2.2333333333333334, ,D,D,L,W, ,W,D,W,D,30.0, DDLW, WDWD,5,8,0,0,0,0,0,0,0,0,-0.36666666666666664,1.2,-1.3,-3,-0.1
22/03/15,Liverpool,Man United,1,2,NH,43,50,30,26,1.8,1.8666666666666667, ,W,W,W,W, ,W,W,W,L,30.0, WWWW, WWWL,12,9,1,0,0,0,0,0,0,0,0.43333333333333335,0.8,-0.06666666666666667,3,0.1
22/03/15,QPR,Everton,1,2,NH,30,36,52,41,0.7333333333333333,1.0333333333333334, ,L,L,L,L, ,W,L,L,D,30.0, LLLL, WLLD,0,4,0,0,1,0,0,0,0,0,-0.7333333333333333,-0.16666666666666666,-0.3,-4,-0.13333333333333333
04/04/15,Arsenal,Liverpool,4,1,H,56,43,30,30,1.9,1.8, ,W,W,W,W, ,W,W,W,W,30.0, WWWW, WWWW,12,12,1,0,0,0,1,0,0,0,0.8666666666666667,0.43333333333333335,0.1,0,0.0
04/04/15,Chelsea,Stoke,2,1,H,63,34,26,37,2.2580645161290325,1.3548387096774193, ,W,W,D,W, ,L,L,W,W,31.0, WWDW, LLWW,10,6,0,0,0,0,0,0,0,0,1.1935483870967742,-0.0967741935483871,0.9032258064516129,4,0.12903225806451613
04/04/15,Everton,Southampton,1,0,H,38,42,42,21,1.096774193548387,1.7096774193548387, ,W,W,L,L, ,W,D,W,L,31.0, WWLL, WDWL,6,7,0,0,0,0,0,0,0,0,-0.12903225806451613,0.6774193548387096,-0.6129032258064516,-1,-0.03225806451612903
04/04/15,Leicester,West Ham,2,1,H,29,40,49,37,0.7096774193548387,1.3548387096774193, ,W,L,D,L, ,W,L,L,L,31.0, WLDL, WLLL,4,3,0,0,0,0,0,0,1,0,-0.6451612903225806,0.0967741935483871,-0.6451612903225806,1,0.03225806451612903
04/04/15,Man United,Aston Villa,3,1,H,52,19,27,39,1.903225806451613,0.9032258064516129, ,W,W,W,W, ,L,W,W,L,31.0, WWWW, LWWL,12,6,1,0,0,0,0,0,0,0,0.8064516129032258,-0.6451612903225806,1.0,6,0.1935483870967742
04/04/15,Swansea,Hull,3,1,H,34,28,38,40,1.3870967741935485,0.9032258064516129, ,W,L,L,W, ,L,D,D,L,31.0, WLLW, LDDL,6,2,0,0,0,0,0,0,0,0,-0.12903225806451613,-0.3870967741935484,0.4838709677419355,4,0.12903225806451613
04/04/15,West Brom,QPR,1,4,NH,27,31,39,54,1.064516129032258,0.7096774193548387, ,L,W,L,W, ,L,L,L,L,31.0, LWLW, LLLL,6,0,0,0,0,0,0,0,1,0,-0.3870967741935484,-0.7419354838709677,0.3548387096774194,6,0.1935483870967742
05/04/15,Burnley,Tottenham,0,0,NH,26,50,49,45,0.8064516129032258,1.7096774193548387, ,L,W,L,L, ,W,L,W,W,31.0, LWLL, WLWW,3,9,0,0,0,0,0,0,0,0,-0.7419354838709677,0.16129032258064516,-0.9032258064516129,-6,-0.1935483870967742
05/04/15,Sunderland,Newcastle,1,0,H,23,33,44,48,0.8387096774193549,1.1290322580645162, ,L,L,D,L, ,L,L,L,W,31.0, LLDL, LLLW,1,3,0,0,0,0,0,0,0,0,-0.6774193548387096,-0.4838709677419355,-0.2903225806451613,-2,-0.06451612903225806
06/04/15,Crystal Palace,Man City,2,1,H,36,62,41,28,1.1612903225806452,1.967741935483871, ,W,W,L,W, ,W,L,W,L,31.0, WWLW, WLWL,9,6,0,0,0,0,0,0,0,0,-0.16129032258064516,1.096774193548387,-0.8064516129032258,3,0.0967741935483871
07/04/15,Aston Villa,QPR,3,3,NH,19,31,39,54,0.9032258064516129,0.7096774193548387, ,L,W,W,L, ,L,L,L,L,31.0, LWWL, LLLL,6,0,0,0,0,0,0,0,1,0,-0.6451612903225806,-0.7419354838709677,0.1935483870967742,6,0.1935483870967742
11/04/15,Burnley,Arsenal,0,1,NH,26,62,49,32,0.8125,1.96875, ,D,L,W,L, ,W,W,W,W,32.0, DLWL, WWWW,4,12,0,0,0,0,1,0,0,0,-0.71875,0.9375,-1.15625,-8,-0.25
11/04/15,Southampton,Hull,2,0,H,42,29,22,43,1.65625,0.875, ,L,W,D,W, ,L,L,D,D,32.0, LWDW, LLDD,7,2,0,0,0,0,0,0,0,0,0.625,-0.4375,0.78125,5,0.15625
11/04/15,Sunderland,Crystal Palace,1,4,NH,24,38,44,42,0.90625,1.21875, ,W,L,L,D, ,W,W,W,L,32.0, WLLD, WWWL,4,9,0,0,0,0,0,0,0,0,-0.625,-0.125,-0.3125,-5,-0.15625
11/04/15,Swansea,Everton,1,1,NH,37,39,39,42,1.4375,1.15625, ,W,W,L,L, ,W,W,W,L,32.0, WWLL, WWWL,6,9,0,0,0,0,0,0,0,0,-0.0625,-0.09375,0.28125,-3,-0.09375
11/04/15,Tottenham,Aston Villa,0,1,NH,50,20,45,42,1.6875,0.875, ,D,W,L,W, ,L,L,W,W,32.0, DWLW, LLWW,7,6,0,0,0,0,0,0,0,0,0.15625,-0.6875,0.8125,1,0.03125
11/04/15,West Brom,Leicester,2,3,NH,28,32,43,51,1.03125,0.78125, ,L,L,W,L, ,W,W,L,D,32.0, LLWL, WWLD,3,7,0,0,0,0,0,0,0,0,-0.46875,-0.59375,0.25,-4,-0.125
11/04/15,West Ham,Stoke,1,1,NH,41,35,39,39,1.3125,1.3125, ,L,W,L,L, ,L,L,L,W,32.0, LWLL, LLLW,3,3,0,0,0,0,0,0,0,0,0.0625,-0.125,0.0,0,0.0
12/04/15,Man United,Man City,4,2,H,55,63,28,30,1.9375,1.90625, ,W,W,W,W, ,L,W,L,W,32.0, WWWW, LWLW,12,6,1,0,0,0,0,0,0,0,0.84375,1.03125,0.03125,6,0.1875
12/04/15,QPR,Chelsea,0,1,NH,35,64,55,26,0.78125,2.28125, ,W,L,L,L, ,W,W,W,D,32.0, WLLL, WWWD,3,10,0,0,1,0,0,0,0,0,-0.625,1.1875,-1.5,-7,-0.21875
13/04/15,Liverpool,Newcastle,2,0,H,45,33,36,49,1.6875,1.09375, ,L,L,W,W, ,L,L,L,L,32.0, LLWW, LLLL,6,0,0,0,0,0,0,0,1,0,0.28125,-0.5,0.59375,6,0.1875
18/04/15,Chelsea,Man United,1,0,H,65,59,26,30,2.303030303030303,1.9696969696969697, ,W,W,W,W, ,W,W,W,W,33.0, WWWW, WWWW,12,12,1,0,0,0,1,0,0,0,1.1818181818181819,0.8787878787878788,0.3333333333333333,0,0.0
18/04/15,Crystal Palace,West Brom,0,2,NH,42,30,43,46,1.2727272727272727,1.0, ,W,W,W,W, ,L,L,L,W,33.0, WWWW, LLLW,12,3,1,0,0,0,0,0,0,0,-0.030303030303030304,-0.48484848484848486,0.2727272727272727,9,0.2727272727272727
18/04/15,Everton,Burnley,1,0,H,40,26,43,50,1.1515151515151516,0.7878787878787878, ,D,W,W,W, ,L,D,L,W,33.0, DWWW, LDLW,10,4,1,0,0,0,0,0,0,0,-0.09090909090909091,-0.7272727272727273,0.36363636363636365,6,0.18181818181818182
18/04/15,Leicester,Swansea,2,0,H,34,38,51,40,0.8484848484848485,1.4242424242424243, ,W,W,W,L, ,D,W,W,L,33.0, WWWL, DWWL,9,7,0,0,0,0,0,0,0,0,-0.5151515151515151,-0.06060606060606061,-0.5757575757575758,2,0.06060606060606061
18/04/15,Stoke,Southampton,2,1,H,36,44,40,22,1.303030303030303,1.696969696969697, ,D,L,L,L, ,W,L,W,D,33.0, DLLL, WLWD,1,7,0,0,1,0,0,0,0,0,-0.12121212121212122,0.6666666666666666,-0.3939393939393939,-6,-0.18181818181818182
19/04/15,Man City,West Ham,2,0,H,65,42,34,40,1.8484848484848484,1.303030303030303, ,L,L,W,L, ,D,L,W,L,33.0, LLWL, DLWL,3,4,0,0,0,0,0,0,0,0,0.9393939393939394,0.06060606060606061,0.5454545454545454,-1,-0.030303030303030304
19/04/15,Newcastle,Tottenham,1,3,NH,33,50,51,46,1.0606060606060606,1.6363636363636365, ,L,L,L,L, ,L,D,W,L,33.0, LLLL, LDWL,0,4,0,0,1,0,0,0,0,0,-0.5454545454545454,0.12121212121212122,-0.5757575757575758,-4,-0.12121212121212122
25/04/15,Burnley,Leicester,0,1,NH,26,34,50,51,0.7878787878787878,0.8484848484848485, ,L,D,L,W, ,W,W,W,L,33.0, LDLW, WWWL,4,9,0,0,0,0,0,0,0,0,-0.7272727272727273,-0.5151515151515151,-0.06060606060606061,-5,-0.15151515151515152
25/04/15,Crystal Palace,Hull,0,2,NH,42,29,43,45,1.2727272727272727,0.8484848484848485, ,W,W,W,W, ,L,L,L,D,33.0, WWWW, LLLD,12,1,1,0,0,0,0,0,0,0,-0.030303030303030304,-0.48484848484848486,0.42424242424242425,11,0.3333333333333333
25/04/15,Man City,Aston Villa,3,2,H,65,23,34,45,1.8484848484848484,0.8787878787878788, ,L,L,W,L, ,D,L,L,W,33.0, LLWL, DLLW,3,4,0,0,0,0,0,0,0,0,0.9393939393939394,-0.6666666666666666,0.9696969696969697,-1,-0.030303030303030304
25/04/15,Newcastle,Swansea,2,3,NH,34,38,54,42,1.0294117647058822,1.3823529411764706, ,L,L,L,L, ,L,D,W,W,34.0, LLLL, LDWW,0,7,0,0,1,0,0,0,0,0,-0.5882352941176471,-0.11764705882352941,-0.35294117647058826,-7,-0.20588235294117646
25/04/15,QPR,West Ham,0,0,NH,38,42,59,42,0.7647058823529411,1.2647058823529411, ,L,D,W,L, ,L,D,L,W,34.0, LDWL, LDLW,4,4,0,0,0,0,0,0,0,0,-0.6176470588235294,0.0,-0.5,0,0.0
25/04/15,Southampton,Tottenham,2,2,NH,45,53,24,47,1.6470588235294117,1.6764705882352942, ,L,W,L,W, ,W,L,D,W,34.0, LWLW, WLDW,6,7,0,0,0,0,0,0,0,0,0.6176470588235294,0.17647058823529413,-0.029411764705882353,-1,-0.029411764705882353
25/04/15,Stoke,Sunderland,1,1,NH,38,26,41,49,1.3529411764705883,0.8823529411764706, ,W,D,L,L, ,D,L,W,L,34.0, WDLL, DLWL,4,4,0,0,0,0,0,0,0,0,-0.08823529411764706,-0.6764705882352942,0.47058823529411764,0,0.0
25/04/15,West Brom,Liverpool,0,0,NH,32,47,46,36,1.0588235294117647,1.7058823529411764, ,W,L,L,L, ,D,W,L,L,34.0, WLLL, DWLL,3,4,0,0,1,0,0,0,0,0,-0.4117647058823529,0.3235294117647059,-0.6470588235294118,-1,-0.029411764705882353
26/04/15,Arsenal,Chelsea,0,0,NH,63,65,32,26,1.9705882352941178,2.264705882352941, ,D,W,W,W, ,D,W,W,W,34.0, DWWW, DWWW,10,10,1,0,0,0,1,0,0,0,0.9117647058823529,1.1470588235294117,-0.29411764705882354,0,0.0
26/04/15,Everton,Man United,3,0,H,41,59,43,31,1.2058823529411764,1.911764705882353, ,W,D,W,W, ,L,W,W,W,34.0, WDWW, LWWW,10,9,0,0,0,0,1,0,0,0,-0.058823529411764705,0.8235294117647058,-0.7058823529411765,1,0.029411764705882353
28/04/15,Hull,Liverpool,1,0,H,31,47,45,36,0.9117647058823529,1.7058823529411764, ,W,L,L,L, ,D,W,L,L,34.0, WLLL, DWLL,3,4,0,0,1,0,0,0,0,0,-0.4117647058823529,0.3235294117647059,-0.7941176470588235,-1,-0.029411764705882353
29/04/15,Leicester,Chelsea,1,3,NH,35,65,51,26,0.9117647058823529,2.264705882352941, ,W,W,W,W, ,D,W,W,W,34.0, WWWW, DWWW,12,10,1,0,0,0,1,0,0,0,-0.47058823529411764,1.1470588235294117,-1.3529411764705883,2,0.058823529411764705
02/05/15,Aston Villa,Everton,3,2,H,24,41,45,43,0.9411764705882353,1.2058823529411764, ,W,D,L,L, ,W,D,W,W,34.0, WDLL, WDWW,4,10,0,0,0,0,0,0,0,0,-0.6176470588235294,-0.058823529411764705,-0.2647058823529412,-6,-0.17647058823529413
02/05/15,Leicester,Newcastle,3,0,H,36,36,54,57,0.8857142857142857,1.0, ,L,W,W,W, ,L,L,L,L,35.0, LWWW, LLLL,9,0,1,0,0,0,0,0,1,0,-0.5142857142857142,-0.6,-0.11428571428571428,9,0.2571428571428571
02/05/15,Liverpool,QPR,2,1,H,47,38,37,59,1.6571428571428573,0.7714285714285715, ,L,D,W,L, ,D,L,D,W,35.0, LDWL, DLDW,4,5,0,0,0,0,0,0,0,0,0.2857142857142857,-0.6,0.8857142857142857,-1,-0.02857142857142857
02/05/15,Man United,West Brom,0,1,NH,59,32,34,46,1.8571428571428572,1.0571428571428572, ,L,L,W,W, ,D,W,L,L,35.0, LLWW, DWLL,6,4,0,0,0,0,0,0,0,0,0.7142857142857143,-0.4,0.8,2,0.05714285714285714
02/05/15,Sunderland,Southampton,2,1,H,28,47,50,26,0.9428571428571428,1.6285714285714286, ,W,D,L,W, ,D,L,W,L,35.0, WDLW, DLWL,7,4,0,0,0,0,0,0,0,0,-0.6285714285714286,0.6,-0.6857142857142857,3,0.08571428571428572
02/05/15,Swansea,Stoke,2,0,H,41,39,44,42,1.4285714285714286,1.3428571428571427, ,W,L,D,W, ,D,W,D,L,35.0, WLDW, DWDL,7,5,0,0,0,0,0,0,0,0,-0.08571428571428572,-0.08571428571428572,0.08571428571428572,2,0.05714285714285714
02/05/15,West Ham,Burnley,1,0,H,42,26,42,52,1.2571428571428571,0.7428571428571429, ,D,L,D,L, ,L,L,L,D,35.0, DLDL, LLLD,2,1,0,0,0,0,0,0,0,0,0.0,-0.7428571428571429,0.5142857142857142,1,0.02857142857142857
03/05/15,Chelsea,Crystal Palace,1,0,H,68,42,27,47,2.2857142857142856,1.2, ,W,D,W,W, ,L,L,W,W,35.0, WDWW, LLWW,10,6,0,0,0,0,0,0,0,0,1.1714285714285715,-0.14285714285714285,1.0857142857142856,4,0.11428571428571428
03/05/15,Tottenham,Man City,0,1,NH,55,70,49,36,1.6571428571428573,1.9142857142857144, ,D,W,L,D, ,W,W,L,L,35.0, DWLD, WWLL,5,6,0,0,0,0,0,0,0,0,0.17142857142857143,0.9714285714285714,-0.2571428571428571,-1,-0.02857142857142857
04/05/15,Hull,Arsenal,1,3,NH,32,66,45,33,0.9714285714285714,2.0, ,W,W,L,L, ,W,D,W,W,35.0, WWLL, WDWW,6,10,0,0,0,0,0,0,0,0,-0.37142857142857144,0.9428571428571428,-1.0285714285714285,-4,-0.11428571428571428
09/05/15,Aston Villa,West Ham,1,0,H,26,42,48,42,0.9142857142857143,1.2571428571428571, ,L,W,D,L, ,D,L,D,L,35.0, LWDL, DLDL,4,2,0,0,0,0,0,0,0,0,-0.6285714285714286,0.0,-0.34285714285714286,2,0.05714285714285714
09/05/15,Crystal Palace,Man United,1,2,NH,42,59,48,35,1.1666666666666667,1.8055555555555556, ,L,L,L,W, ,L,L,L,W,36.0, LLLW, LLLW,3,3,0,0,0,0,0,0,0,0,-0.16666666666666666,0.6666666666666666,-0.6388888888888888,0,0.0
09/05/15,Everton,Sunderland,0,2,NH,46,30,46,50,1.2222222222222223,1.0, ,L,W,W,D, ,W,W,D,L,36.0, LWWD, WWDL,7,7,0,0,0,0,0,0,0,0,0.0,-0.5555555555555556,0.2222222222222222,0,0.0
09/05/15,Hull,Burnley,0,1,NH,33,26,48,53,0.9444444444444444,0.7222222222222222, ,L,W,W,L, ,L,L,L,L,36.0, LWWL, LLLL,6,0,0,0,0,0,0,0,1,0,-0.4166666666666667,-0.75,0.2222222222222222,6,0.16666666666666666
09/05/15,Leicester,Southampton,2,0,H,39,48,54,28,0.9444444444444444,1.5833333333333333, ,W,L,W,W, ,L,D,L,W,36.0, WLWW, LDLW,9,4,0,0,0,0,0,0,0,0,-0.4166666666666667,0.5555555555555556,-0.6388888888888888,5,0.1388888888888889
09/05/15,Newcastle,West Brom,1,1,NH,36,33,60,46,0.9722222222222222,1.1111111111111112, ,L,L,L,L, ,W,D,W,L,36.0, LLLL, WDWL,0,7,0,0,1,0,0,0,0,0,-0.6666666666666666,-0.3611111111111111,-0.1388888888888889,-7,-0.19444444444444445
09/05/15,Stoke,Tottenham,3,0,H,39,55,44,50,1.3055555555555556,1.6111111111111112, ,L,D,W,D, ,L,D,W,L,36.0, LDWD, LDWL,5,4,0,0,0,0,0,0,0,0,-0.1388888888888889,0.1388888888888889,-0.3055555555555556,1,0.027777777777777776
10/05/15,Chelsea,Liverpool,1,1,NH,69,49,27,38,2.3055555555555554,1.6944444444444444, ,W,W,D,W, ,W,L,D,W,36.0, WWDW, WLDW,10,7,0,0,0,0,0,0,0,0,1.1666666666666667,0.3055555555555556,0.6111111111111112,3,0.08333333333333333
10/05/15,Man City,QPR,6,0,H,71,39,36,61,1.9444444444444444,0.75, ,W,W,W,L, ,L,D,L,D,36.0, WWWL, LDLD,9,2,0,0,0,0,0,0,0,0,0.9722222222222222,-0.6111111111111112,1.1944444444444444,7,0.19444444444444445
11/05/15,Arsenal,Swansea,0,1,NH,66,43,34,44,1.9444444444444444,1.4722222222222223, ,L,W,D,W, ,W,W,L,D,36.0, LWDW, WWLD,7,7,0,0,0,0,0,0,0,0,0.8888888888888888,-0.027777777777777776,0.4722222222222222,0,0.0
16/05/15,Burnley,Stoke,0,0,NH,26,39,53,44,0.7222222222222222,1.3055555555555556, ,L,L,L,L, ,L,D,W,D,36.0, LLLL, LDWD,0,5,0,0,1,0,0,0,0,0,-0.75,-0.1388888888888889,-0.5833333333333334,-5,-0.1388888888888889
16/05/15,Liverpool,Crystal Palace,1,3,NH,50,43,39,50,1.6756756756756757,1.135135135135135, ,D,W,L,D, ,L,L,L,L,37.0, DWLD, LLLL,5,0,0,0,0,0,0,0,1,0,0.2972972972972973,-0.1891891891891892,0.5405405405405406,5,0.13513513513513514
16/05/15,QPR,Newcastle,2,1,H,39,37,67,61,0.7297297297297297,0.972972972972973, ,L,L,D,L, ,D,L,L,L,37.0, LLDL, DLLL,1,1,0,0,0,0,0,0,1,0,-0.7567567567567568,-0.6486486486486487,-0.24324324324324326,0,0.0
16/05/15,Southampton,Aston Villa,6,1,H,48,30,30,50,1.5405405405405406,1.027027027027027, ,L,L,D,L, ,W,W,L,W,37.0, LLDL, WWLW,1,9,0,0,0,0,0,0,0,0,0.4864864864864865,-0.5405405405405406,0.5135135135135135,-8,-0.21621621621621623
16/05/15,Sunderland,Leicester,0,0,NH,30,41,50,54,1.0,1.0, ,D,W,W,D, ,W,W,L,W,37.0, DWWD, WWLW,8,9,0,0,0,0,0,0,0,0,-0.5405405405405406,-0.35135135135135137,0.0,-1,-0.02702702702702703
16/05/15,Tottenham,Hull,2,0,H,55,33,53,49,1.5675675675675675,0.918918918918919, ,L,L,D,W, ,L,L,W,W,37.0, LLDW, LLWW,4,6,0,0,0,0,0,0,0,0,0.05405405405405406,-0.43243243243243246,0.6486486486486487,-2,-0.05405405405405406
16/05/15,West Ham,Everton,1,2,NH,43,46,43,48,1.2702702702702702,1.1891891891891893, ,L,W,D,L, ,L,L,W,W,37.0, LWDL, LLWW,4,6,0,0,0,0,0,0,0,0,0.0,-0.05405405405405406,0.08108108108108109,-2,-0.05405405405405406
17/05/15,Man United,Arsenal,1,1,NH,61,67,36,35,1.837837837837838,1.9189189189189189, ,W,L,L,L, ,D,L,W,D,37.0, WLLL, DLWD,3,5,0,0,1,0,0,0,0,0,0.6756756756756757,0.8648648648648649,-0.08108108108108109,-2,-0.05405405405405406
17/05/15,Swansea,Man City,2,4,NH,44,77,44,36,1.5135135135135136,1.972972972972973, ,W,W,W,L, ,W,W,W,W,37.0, WWWL, WWWW,9,12,0,0,0,0,1,0,0,0,0.0,1.1081081081081081,-0.4594594594594595,-3,-0.08108108108108109
18/05/15,West Brom,Chelsea,3,0,H,34,70,47,28,1.1081081081081081,2.27027027027027, ,D,W,D,W, ,D,W,W,D,37.0, DWDW, DWWD,8,8,0,0,0,0,0,0,0,0,-0.35135135135135137,1.135135135135135,-1.162162162162162,0,0.0
20/05/15,Arsenal,Sunderland,0,0,NH,67,30,35,50,1.9189189189189189,1.0, ,D,L,W,D, ,D,W,W,D,37.0, DLWD, DWWD,5,8,0,0,0,0,0,0,0,0,0.8648648648648649,-0.5405405405405406,0.918918918918919,-3,-0.08108108108108109
24/05/15,Arsenal,West Brom,4,1,H,67,37,35,47,1.894736842105263,1.1578947368421053, ,D,D,L,W, ,W,D,W,D,38.0, DDLW, WDWD,5,8,0,0,0,0,0,0,0,0,0.8421052631578947,-0.2631578947368421,0.7368421052631579,-3,-0.07894736842105263
24/05/15,Aston Villa,Burnley,0,1,NH,31,27,56,53,1.0,0.7894736842105263, ,L,W,W,L, ,D,W,L,L,38.0, LWWL, DWLL,6,4,0,0,0,0,0,0,0,0,-0.6578947368421053,-0.6842105263157895,0.21052631578947367,2,0.05263157894736842
24/05/15,Chelsea,Sunderland,3,1,H,70,30,31,50,2.210526315789474,1.0, ,L,D,W,W, ,D,D,W,W,38.0, LDWW, DDWW,7,8,0,0,0,0,0,0,0,0,1.0263157894736843,-0.5263157894736842,1.2105263157894737,-1,-0.02631578947368421
24/05/15,Crystal Palace,Swansea,1,0,H,46,46,51,48,1.1842105263157894,1.4736842105263157, ,W,L,L,L, ,L,W,W,W,38.0, WLLL, LWWW,3,9,0,0,1,0,1,0,0,0,-0.13157894736842105,-0.05263157894736842,-0.2894736842105263,-6,-0.15789473684210525
24/05/15,Everton,Tottenham,0,1,NH,48,57,49,53,1.236842105263158,1.605263157894737, ,W,L,L,W, ,W,L,L,D,38.0, WLLW, WLLD,6,4,0,0,0,0,0,0,0,0,-0.02631578947368421,0.10526315789473684,-0.3684210526315789,2,0.05263157894736842
24/05/15,Hull,Man United,0,0,NH,33,62,51,37,0.8947368421052632,1.8157894736842106, ,L,L,L,W, ,D,W,L,L,38.0, LLLW, DWLL,3,4,0,0,0,0,0,0,0,0,-0.47368421052631576,0.6578947368421053,-0.9210526315789473,-1,-0.02631578947368421
24/05/15,Leicester,QPR,5,1,H,41,41,54,68,1.0,0.7894736842105263, ,D,W,W,L, ,W,L,L,D,38.0, DWWL, WLLD,7,4,0,0,0,0,0,0,0,0,-0.34210526315789475,-0.7105263157894737,0.21052631578947367,3,0.07894736842105263
24/05/15,Man City,Southampton,2,0,H,81,54,38,31,2.0,1.5789473684210527, ,W,W,W,W, ,W,L,L,D,38.0, WWWW, WLLD,12,4,1,0,0,0,0,0,0,0,1.131578947368421,0.6052631578947368,0.42105263157894735,8,0.21052631578947367
24/05/15,Newcastle,West Ham,2,0,H,38,44,63,45,0.9473684210526315,1.236842105263158, ,L,D,L,L, ,L,L,W,D,38.0, LDLL, LLWD,1,4,0,0,0,0,0,0,0,0,-0.6578947368421053,-0.02631578947368421,-0.2894736842105263,-3,-0.07894736842105263
24/05/15,Stoke,Liverpool,6,1,H,42,51,44,42,1.3421052631578947,1.631578947368421, ,D,W,L,D, ,L,D,W,L,38.0, DWLD, LDWL,5,4,0,0,0,0,0,0,0,0,-0.05263157894736842,0.23684210526315788,-0.2894736842105263,1,0.02631578947368421
08/08/15,Bournemouth,Aston Villa,0,1,NH,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
08/08/15,Chelsea,Swansea,2,2,NH,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
08/08/15,Everton,Watford,2,2,NH,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
08/08/15,Leicester,Sunderland,4,2,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
08/08/15,Man United,Tottenham,1,0,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
08/08/15,Norwich,Crystal Palace,1,3,NH,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
09/08/15,Arsenal,West Ham,0,2,NH,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
09/08/15,Newcastle,Southampton,2,2,NH,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
09/08/15,Stoke,Liverpool,0,1,NH,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
10/08/15,West Brom,Man City,0,3,NH,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
14/08/15,Aston Villa,Man United,0,1,NH,1,1,0,0,1.5,1.5, ,M,M,M,M, ,M,M,M,M,2.0, MMMM, MMMM,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0,0.0
15/08/15,Southampton,Everton,0,3,NH,2,2,2,2,0.5,0.5, ,M,M,M,M, ,M,M,M,M,2.0, MMMM, MMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
15/08/15,Sunderland,Norwich,1,3,NH,2,1,4,3,0.0,0.0, ,M,M,M,M, ,M,M,M,M,2.0, MMMM, MMMM,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,0.0
15/08/15,Swansea,Newcastle,2,0,H,2,2,2,2,0.5,0.5, ,M,M,M,M, ,M,M,M,M,2.0, MMMM, MMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
15/08/15,Tottenham,Stoke,2,2,NH,0,0,1,1,0.0,0.0, ,M,M,M,M, ,M,M,M,M,2.0, MMMM, MMMM,0,0,0,0,0,0,0,0,0,0,-0.5,-0.5,0.0,0,0.0
15/08/15,Watford,West Brom,0,0,NH,2,0,2,3,0.5,0.0, ,M,M,M,M, ,M,M,M,M,2.0, MMMM, MMMM,0,0,0,0,0,0,0,0,0,0,0.0,-1.5,0.5,0,0.0
